ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YIL001W	0.01452	10310	20001162797	2315.325	2339.545	-24.219	0.073	1.337	
YIL002C	0.008217	19219	20000876205	4656.710	4658.109	-1.399	-0.09326	4.323	
YIL003W	0.009122	6316	20004074444	1262.137	1262.504	-0.367	-0.002658	0.3012	
YIL004C	0.06081	2944	20005422093	590.301	589.358	0.943	-0.02377	0.06367	
YIL005W	0.02288	13891	20001968647	3298.807	3285.530	13.277	0.02269	2.252	
YIL006W	0.003102	8273	20000615120	1649.484	1636.832	12.652	0.009223	0.5944	
YIL007C	0.02039	4467	20000800254	931.775	930.286	1.489	-0.035	0.1801	
YIL008W	0.2664	1942	20000226978	406.834	411.841	-5.008	0.07889	0.03761	
YIL009CA	0.09391	3709	20007802290	755.953	757.753	-1.799	-0.00855	0.1118	
YIL009W	0.01593	14566	20002393739	3274.474	3254.111	20.363	0.01582	2.031	
YIL010W	0.07107	4468	20002261881	908.449	901.012	7.437	-0.03917	0.1402	
YIL011W	0.2022	6768	20002872827	1139.617	1139.462	0.154	-0.01989	0.2462	
YIL013C	0.01097	29084	20000142276	7871.978	7923.515	-51.537	0.04922	15.54	
YIL014W	0.02256	12613	20000341991	2905.602	2902.511	3.091	-0.01726	1.576	
YIL015W	0.1059	12735	20000220855	2694.165	2686.606	7.559	-0.05408	1.686	
YIL016W	0.06529	3230	20005081163	662.767	662.803	-0.036	-0.02252	0.09021	
YIL018W	8.547	6078	20000892222	1078.882	1077.819	1.063	-0.04183	0.1959	
YIL019W	0.04087	6777	20002709954	1507.039	1502.803	4.236	-0.03206	0.3564	
YIL020C	0.0689	5155	20001275653	1117.340	1115.211	2.129	0.04116	0.2183	
YIL021W	0.2145	6348	20000936042	1362.739	1371.052	-8.313	0.04374	0.3246	
YIL022W	0.06938	9108	20001511748	1914.929	1897.655	17.275	-0.05013	0.5236	
YIL023C	0.05813	7679	20002203906	1507.489	1505.191	2.298	0.04317	0.4304	
YIL024C	0.02714	3510	20000264585	791.187	785.092	6.096	-0.03364	0.08047	
YIL026C	0.01572	22802	20002739087	6038.634	6048.767	-10.133	0.05579	8.854	
YIL027C	0.1019	2765	20005186704	583.615	586.565	-2.949	0.01293	0.0654	
YIL029C	0.004078	2812	20000604087	593.438	589.234	4.204	-0.009992	0.05835	
YIL030C	0.07358	27326	20000664352	7269.553	7094.535	175.019	-0.1384	11.98	
YIL031W	0.004521	20496	20000381641	5259.552	5174.757	84.795	-0.1535	5.848	
YIL033C	0.1932	8748	20000483595	1846.212	1840.867	5.345	0.008116	0.7189	
YIL034C	0.1539	5924	20000389481	1238.976	1231.687	7.289	-0.01242	0.3137	
YIL035C	0.07998	7022	20003352043	1612.900	1612.402	0.498	-0.02365	0.4798	
YIL036W	0.0182	11861	20003411269	2711.713	2704.369	7.344	0.03504	1.528	
YIL037C	0.002281	13087	20004149577	3068.481	3064.202	4.279	0.006533	2.292	
YIL038C	0.05955	17380	20000606479	4056.577	4070.091	-13.513	-0.05491	3.7	
YIL039W	0.2588	9097	20000955428	2109.211	2097.700	11.512	-0.01627	1.059	
YIL040W	0.1008	2886	20019795164	573.729	573.504	0.225	0.01005	0.06297	
YIL041W	0.6044	6793	20007937958	1408.865	1420.059	-11.194	0.03166	0.4304	
YIL042C	0.01292	8107	20000763441	1735.056	1733.723	1.334	0.003684	0.7897	
YIL043C	0.4541	6201	20000926477	1215.962	1216.236	-0.273	5.18e-05	0.2628	
YIL044C	0.03258	6355	20002252408	1287.458	1284.058	3.400	0.01727	0.4155	
YIL045W	0.005803	10190	20001242178	2412.578	2408.232	4.346	-0.04922	1.057	
YIL046W	0.02292	12718	20000033266	2946.927	3016.666	-69.739	0.1193	2.094	
YIL047C	0.02747	18679	20000117147	4515.260	4438.555	76.706	-0.1459	4.532	
YIL048W	0.0322	24314	20002470845	6092.002	6160.402	-68.400	0.05908	9.781	
YIL049W	0.02302	5286	20009057293	1073.380	1075.025	-1.645	-0.001724	0.2602	
YIL050W	0.009779	5886	20003731619	1218.093	1216.226	1.867	-0.0604	0.3447	
YIL051C	1.287	3169	20000582763	602.148	602.761	-0.612	0.009425	0.05136	
YIL052C	2.959	2664	20001854990	501.013	500.590	0.423	-0.02312	0.03555	
YIL053W	3.343	5172	20002453806	1056.163	1054.384	1.779	-0.02735	0.1737	
YIL055C	0.005532	13178	20000552642	2904.729	2936.727	-31.998	0.07732	2.088	
YIL056W	0.004765	13701	20004869348	2974.101	2999.688	-25.587	0.04116	2.09	
YIL057C	0.008311	2930	20008323646	682.349	679.497	2.852	-0.0361	0.07726	
YIL060W	0.01108	3459	20002098719	597.777	604.358	-6.580	0.02069	0.0838	
YIL061C	0.01719	6786	20002069669	1300.179	1294.903	5.276	-0.0004413	0.3553	
YIL062C	0.705	3494	20008465514	646.105	644.440	1.665	-0.01542	0.09999	
YIL063C	0.0892	6366	20007668476	1406.017	1406.296	-0.279	-0.009858	0.3603	
YIL064W	0.0747	4933	20002504578	1084.124	1092.532	-8.409	0.008265	0.2398	
YIL065C	0.05763	3330	20008157274	645.603	647.854	-2.251	0.01518	0.07816	
YIL066C	0.03425	18459	20000542770	4288.889	4219.655	69.234	-0.091	3.871	
YIL067C	0.03897	14753	20001205553	3188.979	3154.881	34.098	-0.06019	2.264	
YIL068C	0.02601	15430	20000034045	3922.285	3916.351	5.935	0.06746	3.661	
YIL069C	0.9871	3102	20003787622	564.105	561.097	3.008	-0.002921	0.04257	
YIL070C	0.1954	5615	20000514839	1129.295	1139.235	-9.940	0.04544	0.2353	
YIL071C	0.001783	8214	20001625976	1960.967	1967.905	-6.938	0.01429	0.8327	
YIL072W	0.002951	12358	20001330955	2819.551	2806.187	13.364	-0.04103	1.849	
YIL073C	0.001218	19114	20001207516	4987.260	4844.669	142.591	-0.113	6.038	
YIL074C	0.09235	10249	20004138263	2084.237	2098.003	-13.765	0.0437	0.8624	
YIL075C	0.1627	20311	20000650788	4675.806	4742.669	-66.863	0.1041	4.655	
YIL076W	0.2683	5933	20000307524	1285.618	1271.067	14.551	-0.006669	0.4205	
YIL077C	0.007108	6422	20004633694	1384.054	1386.145	-2.091	0.02707	0.4132	
YIL078W	1.086	14536	20001144695	3518.923	3471.742	47.181	-0.03371	2.6	
YIL079C	0.01898	6844	20001617441	1556.978	1577.828	-20.850	0.08725	0.475	
YIL083C	0.1279	7747	20000808322	1591.103	1591.946	-0.843	-0.007058	0.5286	
YIL084C	0.002397	6616	20002117352	1412.862	1422.126	-9.265	0.0384	0.4981	
YIL085C	0.04561	9629	20000383195	2326.375	2309.971	16.404	-0.03676	1.039	
YIL087C	0.02638	3865	20000811388	658.861	653.191	5.670	-0.02811	0.08392	
YIL088C	0.1045	10745	20004380623	2181.804	2212.933	-31.129	0.02203	1.242	
YIL089W	0.00534	4243	20010555346	866.280	864.282	1.999	0.03974	0.1624	
YIL090W	0.02733	10230	20000189172	2204.169	2192.255	11.914	-0.0215	0.9799	
YIL091C	0.0288	14098	20004163789	3404.826	3413.638	-8.812	0.004721	2.535	
YIL092W	0.004207	12687	20000904037	2966.944	2945.596	21.348	0.05094	1.811	
YIL093C	0.03015	5507	20000386018	1125.314	1127.657	-2.343	-0.01718	0.2931	
YIL094C	0.2619	8461	20003515652	1628.650	1627.099	1.552	0.03987	0.5261	
YIL095W	0.006136	17693	20001733207	3971.119	3955.317	15.802	-0.00897	3.388	
YIL096C	0.03509	6030	20004536361	1455.023	1445.288	9.736	-0.02735	0.3846	
YIL097W	0.005812	10178	20001029323	2339.492	2346.721	-7.229	0.02842	1.538	
YIL098C	0.08077	3152	20003867606	646.665	647.226	-0.561	-0.0001173	0.1026	
YIL099W	0.002637	11555	20001487831	2490.293	2487.975	2.318	-0.01658	1.371	
YIL101C	0.008433	14097	20000203582	3036.577	3031.575	5.002	0.02114	2.22	
YIL102C	0.008741	2009	20011923825	415.474	416.892	-1.418	0.001241	0.04221	
YIL103W	0.06598	8696	20001160632	1876.174	1886.863	-10.689	0.03091	0.7203	
YIL104C	0.09262	9827	20003781174	2309.650	2270.831	38.819	-0.1025	1.125	
YIL105C	0.008737	13835	20001376402	3206.818	3216.741	-9.923	-0.01295	2.47	
YIL106W	0.04283	6689	20009478714	1370.738	1371.618	-0.880	0.04763	0.5171	
YIL107C	0.01493	17260	20000684392	4041.742	4019.459	22.283	0.01415	3.613	
YIL108W	0.04528	15131	20001521703	3293.654	3277.947	15.708	0.002336	2.19	
YIL109C	0.1516	19981	20000889378	4683.271	4697.231	-13.960	0.06495	5.167	
YIL110W	0.04111	7900	20000661846	1652.792	1646.384	6.408	-0.03421	0.5922	
YIL111W	0.0522	3337	20000441425	631.014	628.998	2.015	-0.02991	0.09189	
YIL112W	0.01234	21106	20000236640	5514.198	5533.490	-19.292	-0.01841	6.511	
YIL113W	0.005567	4508	20004717014	882.468	881.674	0.794	0.008446	0.154	
YIL114C	0.05105	6114	20000261624	1209.937	1204.926	5.010	0.002162	0.2917	
YIL115C	0.01925	30470	20000144031	8189.543	8093.033	96.510	-0.1522	14.74	
YIL116W	0.09913	8433	20003002883	1690.018	1698.308	-8.290	0.06056	0.6926	
YIL117C	0.03716	7017	20002531563	1376.848	1382.901	-6.053	0.02404	0.4463	
YIL118W	0.08713	4802	20003768982	976.602	980.401	-3.800	0.02188	0.1948	
YIL119C	0.005615	7668	20002339609	1789.330	1779.529	9.802	-0.03956	0.7002	
YIL120W	0.0009365	12706	20000588101	2604.077	2624.420	-20.343	0.1255	1.804	
YIL121W	0.006862	12405	20004355706	2479.799	2523.964	-44.166	0.08009	1.695	
YIL122W	0.003743	7260	20002133330	1550.917	1540.000	10.916	0.00306	0.5369	
YIL123W	0.4143	11145	20002002913	2113.140	2103.164	9.976	-0.01856	0.7305	
YIL124W	0.195	6520	20000000491	1266.379	1273.421	-7.041	0.03465	0.2949	
YIL125W	0.03997	21395	20001702757	5220.215	5231.056	-10.841	0.03276	7.137	
YIL126W	0.01386	27887	20001199655	7608.206	7620.481	-12.275	0.06002	13.43	
YIL127C	0.1236	4111	20000661002	873.290	871.480	1.810	-0.0001904	0.1685	
YIL128W	0.04557	21480	20000936664	5344.577	5248.909	95.668	-0.06318	7.54	
YIL129C	0.03017	50030	20000910969	17721.288	17565.581	155.707	0.1568	92.22	
YIL130W	0.01261	19380	20000522768	4817.991	4840.475	-22.484	0.1296	5.04	
YIL131C	0.04275	10362	20000590443	2192.826	2176.612	16.214	-0.004467	1.02	
YIL132C	0.004223	4379	20008666175	906.198	903.516	2.682	0.0355	0.1681	
YIL133C	2.439	4725	20002092264	837.363	838.045	-0.682	-0.009759	0.1255	
YIL134W	0.003859	7038	20000503632	1344.616	1353.602	-8.987	0.03168	0.4518	
YIL135C	0.03002	9271	20002133162	1950.563	1929.841	20.721	-0.0228	0.7641	
YIL136W	0.02003	7574	20000388337	1717.249	1715.117	2.132	-0.005907	0.5227	
YIL137C	0.02186	19253	20000414576	4768.381	4794.775	-26.394	0.07225	5.774	
YIL138C	0.04234	2795	20002540884	676.099	673.701	2.399	0.006521	0.09427	
YIL139C	0.002674	4710	20002884470	1034.078	1040.172	-6.094	0.01218	0.2042	
YIL140W	0.03328	17719	20002861411	4010.810	3966.657	44.153	-0.01021	3.423	
YIL142W	0.4294	11698	20000830931	2418.442	2367.973	50.469	-0.06465	0.9908	
YIL143C	0.03895	17471	20000698057	4094.098	4078.528	15.570	-0.07985	3.229	
YIL144W	0.005659	13114	20000400225	3308.762	3281.743	27.019	0.06759	2.851	
YIL145C	0.07934	6506	20001727313	1336.431	1332.931	3.499	-0.007049	0.356	
YIL146C	0.00562	11199	20000503893	2402.195	2392.523	9.672	-0.01536	1.238	
YIL147C	0.01624	26480	20000102944	6695.452	6496.318	199.134	-0.1005	9.429	
YIL148W	1.287	2742	20002437849	528.450	531.229	-2.779	-0.01069	0.04307	
YIL149C	0.0129	32132	20000535800	10320.624	10288.104	32.520	0.07622	27.99	
YIL150C	0.007675	11294	20001392734	2608.294	2611.358	-3.063	-0.03559	1.487	
YIL151C	0.005219	22263	20000538721	5815.417	5764.607	50.810	-0.00539	7.484	
YIL152W	0.07386	4706	20009241552	1001.246	1005.732	-4.486	0.03635	0.2911	
YIL153W	0.008216	8415	20001894728	1749.721	1733.760	15.961	-0.008152	0.6581	
YIL154C	0.1617	7085	20001015835	1495.475	1523.541	-28.066	0.07638	0.5749	
YIL155C	0.01611	14085	20000907544	3012.007	3010.555	1.452	-0.02474	1.815	
YIL156W	0.008188	21974	20000399075	5548.016	5509.831	38.185	-0.1456	7.306	
YIL157C	0.1579	4440	20007204843	825.453	826.623	-1.170	-0.002796	0.1011	
YIL158W	0.2256	4256	20008913747	858.060	863.082	-5.022	0.0238	0.1649	
YIL159W	0.002313	27911	20000210607	7713.517	7704.893	8.624	-0.004946	15.35	
YIL160C	0.002321	9218	20001548480	1838.493	1847.634	-9.140	0.02391	0.6806	
YIL161W	0.02934	4551	20001171817	998.795	996.345	2.450	0.0243	0.1693	
YIL162W	0.02725	11068	20000658349	2372.260	2387.402	-15.142	-0.02349	1.163	
YIL164C	0.002122	4344	20000116824	840.170	835.881	4.288	-0.003436	0.12	
YIL165C	0.09662	2582	20027810259	492.046	493.245	-1.199	0.001859	0.05159	
YIL166C	0.001756	11738	20003170288	2490.748	2439.502	51.246	-0.07619	1.411	
YIL169C	0.0039	23865	20000326031	5060.405	5124.458	-64.053	0.09538	6.213	
YIL172C	0.001181	11256	20001041673	2686.968	2670.192	16.776	-0.04591	1.36	
YIL173W	0.00247	31664	20000298268	8984.589	8677.241	307.348	-0.1552	15.76	
YIL176C	0.04983	2889	20001323828	498.102	498.293	-0.191	0.01962	0.04662	
YIR001C	0.01771	4756	20003701364	1056.944	1059.100	-2.157	-0.01571	0.1936	
YIR002C	0.01474	19180	20001071253	5032.175	5017.144	15.032	0.04	5.669	
YIR003W	0.04176	14295	20000749347	3209.329	3228.617	-19.288	0.01112	2.57	
YIR004W	0.07567	8512	20002380740	1910.025	1901.903	8.122	-0.03028	0.7338	
YIR005W	0.02458	2934	20022267667	615.208	615.779	-0.571	-0.002204	0.06424	
YIR006C	0.0435	31956	20000177404	8490.147	8294.339	195.809	-0.309	14.6	
YIR007W	0.0161	15383	20001656955	3651.641	3667.510	-15.869	0.08912	3.265	
YIR008C	0.05489	8243	20000763320	1798.068	1808.833	-10.765	0.02889	0.7599	
YIR009W	0.011	2219	20002086070	460.976	461.312	-0.336	0.007493	0.04796	
YIR010W	0.01558	11626	20003752086	2663.058	2644.364	18.695	-0.03578	1.833	
YIR011C	0.1926	6264	20005856175	1385.712	1381.771	3.941	-0.005894	0.4225	
YIR012W	0.3552	8844	20000575652	1909.931	1869.805	40.126	-0.1344	0.5869	
YIR013C	0.2266	2866	20005591902	506.664	502.214	4.450	-0.001641	0.04135	
YIR014W	0.009389	5256	20000235533	1037.258	1029.356	7.902	-0.002564	0.2543	
YIR015W	0.002698	3090	20005695073	602.018	600.134	1.884	-0.009278	0.08824	
YIR016W	0.04697	5706	20002805438	1134.355	1134.608	-0.253	-0.002715	0.2642	
YIR017C	0.008571	3577	20008614215	785.954	788.778	-2.824	0.03386	0.1317	
YIR018W	0.003037	4836	20001746814	1038.844	1045.762	-6.919	0.05006	0.2294	
YIR019C	0.004832	34782	20000305546	7999.144	7936.634	62.510	0.08776	17.78	
YIR021W	0.02219	7732	20000034931	1598.746	1600.468	-1.722	0.08512	0.602	
YIR022W	0.2124	3472	20014763307	697.119	693.902	3.218	-0.03694	0.09028	
YIR023W	0.008996	20044	20000835980	4938.409	4946.909	-8.500	0.058	6.508	
YIR024C	0.02356	4344	20004722273	913.028	906.553	6.475	-0.01132	0.1284	
YIR025W	0.01279	7223	20000669386	1613.247	1607.395	5.851	-0.03081	0.5479	
YIR026C	0.1885	7348	20001657083	1587.035	1586.688	0.347	0.005148	0.4818	
YIR027C	0.001577	10130	20000581332	2053.682	2066.679	-12.997	0.03263	0.9806	
YIR028W	0.008499	13337	20001590371	2931.791	2931.456	0.335	0.04155	1.621	
YIR029W	0.02066	7184	20003626705	1479.397	1480.369	-0.972	-0.01884	0.3633	
YIR030C	0.01049	4758	20002312133	1028.851	1041.814	-12.963	0.02166	0.3132	
YIR031C	0.0007626	11604	20000801461	2513.478	2518.285	-4.807	0.01703	1.39	
YIR032C	0.01005	4055	20002404509	827.926	822.275	5.651	0.01119	0.1372	
YIR033W	0.007878	21823	20000570331	5822.228	5832.939	-10.710	0.07131	8.987	
YIR034C	0.1326	8726	20011048648	1634.385	1638.256	-3.871	0.01161	0.5977	
YIR035C	0.2022	5479	20005621276	1084.895	1083.435	1.460	0.05225	0.2237	
YIR036C	0.08793	5960	20008901078	1130.677	1119.763	10.914	-0.03084	0.296	
YIR037W	0.5206	3204	20006463880	687.385	684.423	2.961	0.01975	0.1435	
YIR038C	0.1385	4842	20012125764	995.300	982.907	12.393	-0.02525	0.1413	
YIR039C	0.002408	11319	20000142000	2439.367	2418.294	21.072	0.002096	1.22	
YIR041W	0.02204	3087	20004651658	515.436	514.578	0.859	0.0007761	0.04527	
YIR042C	0.001185	4940	20018478930	1002.106	1002.222	-0.116	-0.01454	0.1928	
YJL001W	0.2878	4732	20000540869	908.135	908.671	-0.536	0.02616	0.1561	
YJL002C	0.5107	9902	20000033986	2129.245	2122.068	7.177	-0.01912	1.012	
YJL003W	0.02581	2431	20000195972	487.061	489.495	-2.434	0.007188	0.04826	
YJL004C	0.04942	4185	20001524486	861.225	856.170	5.054	-0.01145	0.1798	
YJL005W	0.004851	42348	20000872785	13563.576	13257.287	306.289	-0.1928	47.55	
YJL006C	0.04922	6612	20001651766	1395.405	1392.178	3.227	-0.02623	0.4373	
YJL008C	0.2974	12439	20001132643	2599.850	2587.046	12.804	-0.03005	1.228	
YJL010C	0.0444	13253	20000245211	3142.432	3111.116	31.316	-0.06187	2.329	
YJL011C	0.1225	2978	20011537841	670.921	672.498	-1.577	0.009967	0.09945	
YJL012C	0.3332	15057	20001457265	3447.350	3387.434	59.916	-0.06134	2.45	
YJL013C	0.006953	10386	20000048311	2346.281	2347.359	-1.077	0.01179	1.262	
YJL014W	0.3016	11578	20000578156	2421.698	2444.668	-22.970	0.04626	1.195	
YJL016W	0.04023	10830	20001014094	2568.638	2526.956	41.681	-0.05106	1.307	
YJL019W	0.005466	13006	20001489799	3218.955	3211.194	7.761	-0.02326	2.733	
YJL020C	0.01634	25055	20001974701	6022.485	6189.446	-166.961	0.1182	8.038	
YJL023C	0.006428	6920	20000198013	1499.831	1495.670	4.160	-0.01125	0.3299	
YJL024C	0.01153	3975	20000890088	815.563	819.110	-3.547	0.01851	0.148	
YJL025W	0.005659	10144	20006491174	2349.053	2335.851	13.202	0.0004243	1.385	
YJL026W	0.4466	7748	20002324238	1742.009	1730.619	11.390	-0.04765	0.5859	
YJL027C	0.04985	2907	20006422328	576.982	577.382	-0.401	0.007348	0.07312	
YJL029C	0.01388	16260	20001246240	4000.282	4000.126	0.156	-0.05128	4.312	
YJL030W	0.05355	4025	20004390521	824.868	823.509	1.359	-0.005083	0.1249	
YJL031C	0.0202	6002	20008373057	1419.239	1411.515	7.724	-0.02858	0.5344	
YJL033W	0.0354	15943	20001008085	3699.865	3660.974	38.892	-0.092	2.604	
YJL034W	0.9827	14735	20002347902	3176.092	3150.495	25.597	-0.04005	1.957	
YJL035C	0.02675	4941	20012489683	1054.856	1070.602	-15.746	0.08812	0.1927	
YJL036W	0.02171	8090	20002636772	1872.872	1857.594	15.278	-0.03117	0.6495	
YJL037W	0.03356	4790	20005814994	952.648	949.189	3.459	0.02981	0.2116	
YJL038C	0.00448	4643	20006535445	927.343	927.212	0.132	0.003282	0.1918	
YJL039C	0.002301	35307	20000062895	10231.286	10162.053	69.233	-0.06375	29.92	
YJL041W	0.07676	17077	20000325551	3956.103	3920.403	35.701	0.002056	3.026	
YJL042W	0.06031	29454	20000438457	7756.170	7754.877	1.293	-0.03173	13.52	
YJL043W	0.004511	5456	20003345676	1084.767	1099.853	-15.086	0.008975	0.3106	
YJL044C	0.007912	8880	20000589262	2054.258	2042.435	11.823	-0.02315	0.9743	
YJL045W	0.006087	14451	20000858626	2955.757	2980.558	-24.801	0.04996	2.042	
YJL046W	0.007304	7903	20007458295	1796.536	1786.381	10.155	-0.01963	0.6453	
YJL047C	0.004189	15841	20001053834	4128.922	4108.958	19.964	0.00959	4.019	
YJL048C	0.03188	8053	20001222381	1774.629	1745.236	29.393	-0.04581	0.8167	
YJL049W	0.01752	8637	20000295340	1992.630	2006.154	-13.524	0.02595	0.843	
YJL050W	0.04563	22180	20000521150	5605.744	5478.281	127.463	-0.1593	6.819	
YJL051W	0.00372	17211	20000485476	4006.354	4045.494	-39.141	0.01976	3.98	
YJL052W	0.6269	7565	20003056717	1425.750	1432.279	-6.528	0.002028	0.3986	
YJL053W	0.06463	7838	20000695094	1669.975	1662.535	7.440	-0.02615	0.6131	
YJL054W	0.02311	10015	20000312418	2132.522	2146.906	-14.383	0.02128	0.9547	
YJL055W	0.413	4857	20004450598	1034.599	1037.832	-3.234	0.008425	0.1975	
YJL056C	0.002041	16872	20003114102	4351.827	4268.586	83.241	-0.05881	3.758	
YJL057C	0.01102	13807	20001158585	3145.554	3096.574	48.979	-0.08839	2.243	
YJL058C	0.008431	11331	20000713983	2486.763	2478.422	8.341	-0.01123	1.48	
YJL059W	0.02319	8916	20000337470	1798.682	1806.482	-7.800	-0.006346	0.789	
YJL060W	0.02037	9598	20000774668	1983.018	1955.655	27.363	-0.0193	0.7114	
YJL061W	0.03888	13701	20001070760	3410.440	3354.102	56.337	-0.09039	2.746	
YJL062W	0.03716	17199	20002579169	4026.990	4050.102	-23.113	0.01446	4.366	
YJL063C	0.135	5412	20008497580	1017.520	1013.023	4.497	-0.01464	0.2459	
YJL065C	0.1008	3478	20013289477	701.790	697.540	4.251	-0.000967	0.08986	
YJL066C	0.01692	4970	20002065798	1067.682	1075.925	-8.243	0.03076	0.2505	
YJL068C	0.1032	5924	20000853010	1276.125	1274.494	1.631	-0.02465	0.2982	
YJL069C	0.0834	12058	20000525154	2707.307	2763.454	-56.147	0.07629	1.886	
YJL070C	0.004867	17226	20004711138	4365.170	4389.584	-24.414	-0.004429	4.915	
YJL071W	0.01372	11671	20000135548	2627.432	2611.120	16.313	-0.02788	1.399	
YJL072C	0.04204	4302	20000069342	899.545	901.391	-1.846	0.007937	0.1949	
YJL073W	0.007974	12215	20002571933	2981.915	2990.814	-8.899	-0.03222	1.891	
YJL074C	0.006102	24306	20002913440	6830.759	6679.125	151.634	-0.01441	11.36	
YJL076W	0.006629	25257	20001609990	6250.490	6238.466	12.024	-0.03245	8.606	
YJL077C	0.012	3124	20003444960	549.149	544.885	4.264	-0.008005	0.06216	
YJL078C	0.03468	21297	20001187004	4400.355	4337.500	62.855	-0.08327	4.507	
YJL079C	0.1323	7305	20001619583	1278.875	1280.205	-1.330	0.01036	0.2633	
YJL080C	0.2618	26137	20000175020	6498.641	6466.532	32.108	0.00254	8.291	
YJL081C	0.0379	10249	20001701557	2215.676	2192.736	22.940	-0.04784	1.156	
YJL082W	0.02619	15488	20000054040	3477.673	3469.106	8.567	-0.02844	2.764	
YJL083W	0.004157	13057	20001228063	2803.049	2806.960	-3.911	0.001101	1.751	
YJL084C	0.01524	22185	20000755721	5370.826	5378.916	-8.090	0.009932	7.177	
YJL085W	0.002461	12097	20000111943	2899.678	2865.297	34.381	-0.09471	1.781	
YJL087C	0.009572	15921	20000980865	4013.019	4000.218	12.801	0.01291	3.209	
YJL088W	0.01522	6859	20001106987	1459.460	1453.828	5.632	-0.008219	0.3562	
YJL089W	0.001983	15804	20000061404	4114.612	3991.637	122.975	-0.04702	3.908	
YJL090C	0.00447	15121	20001641176	3625.181	3618.251	6.930	-0.1208	3.141	
YJL091C	0.03878	10746	20003971896	2218.023	2218.453	-0.430	0.06538	1.374	
YJL092W	0.005613	24230	20000880734	6265.921	6309.339	-43.418	0.1008	9.229	
YJL093C	0.007064	14740	20002081916	3230.008	3209.292	20.716	-0.06713	2.149	
YJL094C	0.004248	19145	20000275402	4267.880	4279.449	-11.568	-0.001148	4.017	
YJL095W	0.003056	31080	20000783523	8437.172	8419.364	17.808	0.04398	17.02	
YJL096W	0.09064	3598	20011381557	675.986	679.471	-3.486	0.0438	0.1192	
YJL097W	0.2422	5013	20004023420	916.305	921.002	-4.697	-0.0002598	0.1923	
YJL098W	0.0475	20121	20000166067	5411.132	5325.392	85.740	-0.04616	5.137	
YJL099W	0.009879	14488	20000421848	3524.042	3594.336	-70.293	0.1088	3.205	
YJL100W	0.01117	12271	20000669030	2836.173	2791.284	44.889	-0.08069	1.688	
YJL101C	0.02729	13545	20002032496	3108.568	3181.846	-73.278	0.03883	2.283	
YJL102W	0.01138	17415	20000243656	3996.823	3949.278	47.545	-0.06341	3.883	
YJL103C	0.001136	12287	20000164564	2864.949	2827.790	37.158	-0.03667	1.823	
YJL104W	0.04127	3131	20000481485	620.265	620.387	-0.122	0.01452	0.06209	
YJL105W	0.001079	11294	20000304223	2540.339	2539.814	0.525	-0.03281	1.214	
YJL106W	0.0009778	13227	20001267469	3032.772	3011.945	20.827	0.06179	2.022	
YJL107C	0.005949	7888	20004122241	1705.135	1676.460	28.675	-0.07372	0.5059	
YJL108C	0.02348	8849	20000826873	1690.107	1671.340	18.767	-0.009654	0.6572	
YJL109C	0.04768	38190	20001199345	11294.384	11254.509	39.876	0.1346	38.33	
YJL110C	0.005244	11918	20001351409	2517.367	2526.115	-8.748	0.002519	1.574	
YJL111W	0.1483	11613	20000179001	2497.009	2476.294	20.715	-0.09954	1.021	
YJL112W	0.009133	14724	20000867336	3397.477	3421.079	-23.601	0.03673	2.935	
YJL115W	0.07196	5369	20000698768	1197.574	1190.072	7.502	0.0209	0.2068	
YJL116C	0.0185	7295	20000770577	1452.755	1441.907	10.848	-0.04581	0.3636	
YJL117W	0.2532	6672	20005543524	1331.421	1353.912	-22.491	0.06392	0.4643	
YJL118W	0.005937	5015	20003716464	934.574	931.804	2.770	-0.02118	0.1902	
YJL121C	0.2344	5221	20003216405	1010.991	1010.218	0.773	0.02682	0.196	
YJL122W	0.1858	3871	20001906511	736.627	733.330	3.297	0.01437	0.1172	
YJL123C	0.1706	8882	20001962027	2133.350	2133.916	-0.567	0.03017	0.8527	
YJL124C	0.06694	3103	20010206282	715.955	715.740	0.215	-0.001925	0.05928	
YJL125C	0.09847	7689	20001402376	1669.875	1680.364	-10.489	0.01229	0.5393	
YJL126W	0.06495	6608	20003680089	1329.770	1333.493	-3.723	0.05096	0.4238	
YJL127C	0.002165	12773	20000335590	2965.052	3011.479	-46.427	0.1219	1.976	
YJL128C	0.04044	14490	20003052546	3131.562	3128.059	3.503	-0.01465	2.297	
YJL129C	0.02613	25108	20000040671	6612.196	6583.088	29.108	0.01421	10.32	
YJL130C	0.2631	49080	20000326861	15600.794	15326.671	274.123	0.04448	58.76	
YJL131C	0.006699	6917	20000051927	1559.395	1545.392	14.003	0.0002152	0.4633	
YJL132W	0.001872	15428	20000209387	3541.370	3547.285	-5.915	0.008637	2.459	
YJL133W	0.04485	6627	20000743035	1334.916	1348.289	-13.373	0.0105	0.3347	
YJL134W	0.1047	8466	20005109634	1822.527	1807.534	14.993	0.0006338	0.7686	
YJL136C	4.972	2002	20016636867	358.404	359.150	-0.747	0.004521	0.02623	
YJL137C	0.007647	7523	20000406643	1666.413	1652.788	13.626	-0.03143	0.5221	
YJL138C	1.281	8332	20000080253	1738.713	1759.755	-21.042	0.03765	0.7232	
YJL139C	0.01367	8167	20002429894	1892.384	1866.399	25.985	-0.05343	0.5057	
